INVOICE_ID,BOOKED_REVENUE,PROFIT_CENTER,POSTING_DATE,OPPORTUNITY_ID
INV-7da1f00b,268839.91,PC_HCBG_LATAM,2021-01-28,OPP-5ae17ffb
INV-14e26acc,357262.68,PC_HCBG_LATAM,2021-01-21,OPP-b0cd7b41
INV-80750377,292682.55,PC_HCBG_LATAM,2021-01-30,OPP-7e12ff9b
INV-154d2546,373399.95,PC_HCBG_LATAM,2021-01-26,OPP-cbd61cfd
INV-0a54b61c,239585.34,PC_HCBG_LATAM,2021-01-26,OPP-4cb6d914
INV-bdd80217,240281.81,PC_HCBG_LATAM,2021-02-04,OPP-899f3617
INV-227cca97,235214.41,PC_HCBG_LATAM,2021-02-12,OPP-8186339b
INV-2b55a96c,246345.64,PC_HCBG_LATAM,2021-02-03,OPP-5565cf0e
INV-3250bd40,411609.1,PC_HCBG_LATAM,2021-02-16,OPP-e740ca34
INV-08d62d57,414094.57,PC_HCBG_LATAM,2021-02-14,OPP-e27b8f76
INV-1767fada,260801.78,PC_HCBG_LATAM,2021-02-04,OPP-39c9c8ec
INV-e8472cfd,248283.23,PC_HCBG_LATAM,2021-02-13,OPP-5943df4c
INV-4fd8fda1,256628.02,PC_HCBG_LATAM,2021-02-09,OPP-d11b3751
INV-9821b639,219913.92,PC_HCBG_LATAM,2021-02-12,OPP-d3cc2e59
INV-0d5874be,271181.67,PC_HCBG_LATAM,2021-02-11,OPP-39115105
INV-eed5a96b,188294.61,PC_HCBG_LATAM,2021-02-14,OPP-4ae170bc
INV-f1dc0916,254395.3,PC_HCBG_LATAM,2021-02-10,OPP-9df97618
INV-44ddf278,254578.95,PC_HCBG_LATAM,2021-02-09,OPP-3c52326e
INV-1930ea11,222594.18,PC_HCBG_LATAM,2021-02-10,OPP-40cef013
INV-23e99968,271503.54,PC_HCBG_LATAM,2021-02-12,OPP-24ed5794
INV-fcd1f894,223179.3,PC_HCBG_LATAM,2021-02-14,OPP-cbdd659c
INV-b9606508,221351.64,PC_TEBG_EMEA,2021-10-11,OPP-c143069e
INV-ecf22634,225285.8,PC_TEBG_EMEA,2021-10-17,OPP-dad030d2
INV-92face0c,182229.44,PC_TEBG_EMEA,2021-10-04,OPP-bf462987
INV-c3b013f2,192187.13,PC_TEBG_EMEA,2021-10-16,OPP-884eac25
INV-c1f7fd90,207895.6,PC_TEBG_EMEA,2021-10-08,OPP-73dede45
INV-dfb51dd8,216044.4,PC_TEBG_EMEA,2021-10-14,OPP-c0eccb7a
INV-e71f4fdd,221731.02,PC_TEBG_EMEA,2021-10-12,OPP-3a175c81
INV-e30f67ee,167580.24,PC_TEBG_EMEA,2021-10-05,OPP-c62fed82
INV-82f17614,213359.59,PC_TEBG_EMEA,2021-10-12,OPP-191ca696
INV-515369b3,242146.27,PC_TEBG_EMEA,2021-10-17,OPP-0ed89b3f
INV-8aefa79b,207841.53,PC_TEBG_EMEA,2021-10-11,OPP-c043fc22
INV-977b20b0,266402.41,PC_TEBG_EMEA,2021-10-18,OPP-6751edaf
INV-822ab709,215090.52,PC_TEBG_EMEA,2021-10-09,OPP-43a2b459
INV-47a2e7f5,260850.85,PC_TEBG_EMEA,2021-10-18,OPP-d6b4908f
INV-f57904bd,250639.74,PC_TEBG_EMEA,2021-10-19,OPP-6422485d
INV-a640637d,271022.99,PC_TEBG_EMEA,2021-10-14,OPP-380f6624
INV-fe946650,257029.94,PC_TEBG_EMEA,2021-10-17,OPP-bdeb0d10
INV-046fe5e9,225531.88,PC_TEBG_EMEA,2021-10-12,OPP-a482e73a
INV-5fcd2ecc,176848.97,PC_TEBG_EMEA,2021-10-10,OPP-3561d92a
INV-9310265e,220713.37,PC_TEBG_EMEA,2021-10-12,OPP-2fb6695f
INV-023582e8,184845.62,PC_TEBG_EMEA,2021-10-12,OPP-43ed56e1
INV-bfb65dfb,254555.82,PC_TEBG_EMEA,2021-10-14,OPP-96bb1ee9
INV-a12d4c59,210517.81,PC_TEBG_EMEA,2021-10-25,OPP-66a1e8c4
INV-fa8e7986,250827.82,PC_TEBG_EMEA,2021-10-19,OPP-f2d59951
INV-81c2e19c,238330.74,PC_TEBG_EMEA,2021-10-20,OPP-80ecb2de
INV-16231e40,217314.41,PC_TEBG_EMEA,2021-10-19,OPP-62123caf
INV-776e222f,171079.46,PC_TEBG_EMEA,2021-10-21,OPP-ac1591b0
INV-8e52cab1,187742.52,PC_TEBG_EMEA,2021-10-17,OPP-42d3b1de
INV-489d93e2,204371.89,PC_TEBG_EMEA,2021-10-13,OPP-695d48e2
INV-5a61ac80,192308.59,PC_TEBG_EMEA,2021-10-20,OPP-e1bfb697
INV-4f5b14ea,206653.86,PC_TEBG_EMEA,2021-10-18,OPP-7d6bed39
INV-ab37232a,213567.82,PC_TEBG_EMEA,2021-10-22,OPP-dd14d35e
INV-223e56cc,242001.98,PC_TEBG_EMEA,2021-10-18,OPP-cb38c063
INV-4dfcdc88,229493.86,PC_TEBG_EMEA,2021-10-14,OPP-0313d6a0
INV-85e18904,224884.22,PC_TEBG_EMEA,2021-10-11,OPP-b4ca6c69
INV-94a47b8c,221601.06,PC_TEBG_EMEA,2021-10-13,OPP-8d6179ba
INV-b47fd85d,219070.68,PC_TEBG_EMEA,2021-10-19,OPP-155969dc
INV-f0af8920,177219.88,PC_TEBG_EMEA,2021-10-22,OPP-65e2e017
INV-f395fcf6,206382.29,PC_TEBG_EMEA,2021-10-23,OPP-d079bf46
INV-22fa7792,246756.63,PC_TEBG_EMEA,2021-10-23,OPP-337b9b20
INV-a3d40453,195358.44,PC_TEBG_EMEA,2021-10-22,OPP-ac6da284
INV-4a25ddb9,236964.52,PC_TEBG_EMEA,2021-10-30,OPP-6537e16f
INV-59108ac7,193977.91,PC_TEBG_EMEA,2021-10-23,OPP-f47d7076
INV-d496c39a,219450.22,PC_TEBG_EMEA,2021-10-14,OPP-0c4ed431
INV-a317afdc,231659.99,PC_TEBG_EMEA,2021-10-27,OPP-2444d471
INV-300a52f8,196570.06,PC_TEBG_EMEA,2021-10-24,OPP-1c5bae37
INV-7a7bd23c,208172.77,PC_TEBG_EMEA,2021-10-31,OPP-7d785031
INV-7aca539e,171350.77,PC_TEBG_EMEA,2021-10-21,OPP-075b359e
INV-4679e734,203990.18,PC_TEBG_EMEA,2021-10-17,OPP-6212c802
INV-f9cc8fb8,209751.11,PC_TEBG_EMEA,2021-10-30,OPP-b05dd2b5
INV-e4b966fc,207882.8,PC_TEBG_EMEA,2021-10-23,OPP-57fa0401
INV-fd1e1f6d,212563.69,PC_TEBG_EMEA,2021-10-27,OPP-fe0995e0
INV-da36f0ee,204917.08,PC_TEBG_EMEA,2021-10-25,OPP-a02e6ff9
INV-c9f7136f,171195.01,PC_TEBG_EMEA,2021-10-26,OPP-fff8abee
INV-9fdc9b45,231874.82,PC_TEBG_EMEA,2021-10-26,OPP-38650ef8
INV-021d1767,178665.35,PC_TEBG_EMEA,2021-10-21,OPP-5ee8b605
INV-96977df7,212565.66,PC_TEBG_EMEA,2021-10-24,OPP-b62e9682
INV-87845084,248498.06,PC_TEBG_EMEA,2021-10-26,OPP-19e5829a
INV-f29a8f8d,230470.3,PC_TEBG_EMEA,2021-10-24,OPP-f0ef857c
INV-2ad1675a,217796.42,PC_TEBG_EMEA,2021-10-24,OPP-ff82fc30
INV-27c8706f,251206.38,PC_TEBG_EMEA,2021-10-22,OPP-1d18a17a
INV-f289b85f,229790.96,PC_TEBG_EMEA,2021-10-24,OPP-4da51e0e
INV-43ccb4ae,256961.27,PC_TEBG_EMEA,2021-10-23,OPP-6c84d643
INV-d5ed65bf,238154.83,PC_TEBG_EMEA,2021-10-27,OPP-871ff1c9
INV-650e792f,192361.4,PC_TEBG_EMEA,2021-10-30,OPP-19ba58cc
INV-6fb25753,261320.52,PC_TEBG_EMEA,2021-10-26,OPP-9e2e21d1
INV-d3cae394,196848.45,PC_TEBG_EMEA,2021-10-31,OPP-57435ab4
INV-46a1a4a8,200756.82,PC_TEBG_EMEA,2021-10-31,OPP-d648dd53
INV-3c13ad33,188237.28,PC_TEBG_EMEA,2021-11-02,OPP-40b6a2a0
INV-0279b3c5,159810.28,PC_TEBG_EMEA,2021-10-28,OPP-e6a16894
INV-a5edcc4d,200575.94,PC_TEBG_EMEA,2021-11-06,OPP-4d014aad
INV-de6496bc,222545.42,PC_TEBG_EMEA,2021-10-30,OPP-def0a59d
INV-bc07d157,235277.06,PC_TEBG_EMEA,2021-11-01,OPP-b1b34e8c
INV-c7f639a3,234757.89,PC_TEBG_EMEA,2021-11-06,OPP-1124bcca
INV-70e1f860,194670.21,PC_TEBG_EMEA,2021-11-01,OPP-701e1d87
INV-78487ab3,225569.81,PC_TEBG_EMEA,2021-11-01,OPP-6b752f1d
INV-d661fad4,216933.78,PC_TEBG_EMEA,2021-11-04,OPP-47a2b724
INV-27163af4,175666.25,PC_TEBG_EMEA,2021-11-03,OPP-66048813
INV-d4c07329,187478.46,PC_TEBG_EMEA,2021-11-01,OPP-b64bcd2d
INV-8022ceda,244740.1,PC_TEBG_EMEA,2021-10-31,OPP-623181eb
INV-60f1bbef,224123.21,PC_TEBG_EMEA,2021-11-03,OPP-0e47124b
INV-9cd23e3b,214103.27,PC_TEBG_EMEA,2021-10-23,OPP-1def72aa
INV-15d326ae,196845.52,PC_TEBG_EMEA,2021-11-05,OPP-b5bc09d8
INV-e63a3b78,235232.94,PC_TEBG_EMEA,2021-11-08,OPP-c0f0ef36
INV-2a0f10e0,232810.34,PC_TEBG_EMEA,2021-11-01,OPP-13560e3a
INV-c5391a2a,220663.05,PC_TEBG_EMEA,2021-11-11,OPP-526827db
INV-704bea2e,195849.53,PC_TEBG_EMEA,2021-11-10,OPP-2a13f6ba
INV-096eafdd,187387.47,PC_TEBG_EMEA,2021-11-09,OPP-463e900c
INV-1eb764de,201022.04,PC_TEBG_EMEA,2021-10-30,OPP-710e32d4
INV-c7cd9927,213694.09,PC_TEBG_EMEA,2021-10-31,OPP-7fcd12bb
INV-1fbe5e98,187666.21,PC_TEBG_EMEA,2021-11-05,OPP-fa0e4b77
INV-c43b5b86,269815.72,PC_TEBG_EMEA,2021-11-09,OPP-143ed6ce
INV-8db706da,195052.27,PC_TEBG_EMEA,2021-11-05,OPP-b7945f17
INV-86f7ec73,232964.06,PC_TEBG_EMEA,2021-11-13,OPP-1d0a9c82
INV-3fa8b844,201579.39,PC_TEBG_EMEA,2021-11-06,OPP-8508d718
INV-2252dfc1,175332.05,PC_TEBG_EMEA,2021-11-09,OPP-a13cc87e
INV-4e48533d,209427.39,PC_TEBG_EMEA,2021-11-08,OPP-d5843f4b
INV-88b43510,170557.48,PC_TEBG_EMEA,2021-11-01,OPP-52b68f16
INV-c7987c94,178457.0,PC_TEBG_EMEA,2021-11-05,OPP-d221e599
INV-f3e72b74,230358.04,PC_TEBG_EMEA,2021-11-01,OPP-9f1f468a
INV-52668123,236138.88,PC_TEBG_EMEA,2021-11-18,OPP-65467cfd
INV-3711ba51,234850.58,PC_TEBG_EMEA,2021-11-09,OPP-1af42a0d
INV-7ba23e05,213450.97,PC_TEBG_EMEA,2021-11-05,OPP-7f3e5e2a
INV-4a7041d5,246071.89,PC_TEBG_EMEA,2021-11-09,OPP-386ccabf
INV-0a7e7308,244912.52,PC_TEBG_EMEA,2021-11-08,OPP-5a79a994
INV-9d2772d0,269207.71,PC_TEBG_EMEA,2021-11-14,OPP-efc62180
INV-2af91ea2,252462.55,PC_TEBG_EMEA,2021-11-12,OPP-825f5cb7
INV-c4fd24c2,209667.91,PC_TEBG_EMEA,2021-11-03,OPP-c20665e1
INV-c358612b,255981.55,PC_TEBG_EMEA,2021-11-08,OPP-18e12cbf
INV-7b85a386,296198.02,PC_TEBG_EMEA,2021-11-17,OPP-c348a936
INV-e980e65b,235744.49,PC_TEBG_EMEA,2021-11-15,OPP-c0aa10f3
INV-36354512,226223.56,PC_TEBG_EMEA,2021-11-08,OPP-17f6d756
INV-ceb83f35,247077.74,PC_TEBG_EMEA,2021-11-11,OPP-55b92286
INV-18daec29,170283.29,PC_TEBG_EMEA,2021-11-18,OPP-02aa254f
INV-c220f189,218182.91,PC_TEBG_EMEA,2021-11-06,OPP-3e4afb4e
INV-4f8dc407,207241.9,PC_TEBG_EMEA,2021-11-12,OPP-053f85fa
INV-c1d67539,175082.97,PC_TEBG_EMEA,2021-11-08,OPP-6cbc1aef
INV-dd978bf4,228638.86,PC_TEBG_EMEA,2021-11-14,OPP-3332323b
INV-eb62ca8f,209624.26,PC_TEBG_EMEA,2021-11-13,OPP-28080604
INV-4356c126,216875.62,PC_TEBG_EMEA,2021-11-09,OPP-8940b0f4
INV-e3c58a0c,206451.39,PC_TEBG_EMEA,2021-11-11,OPP-e53346fe
INV-66e34188,224622.46,PC_TEBG_EMEA,2021-11-09,OPP-34cfafec
INV-48958b40,193187.09,PC_TEBG_EMEA,2021-11-15,OPP-98b4eef2
INV-e5e8b563,193105.81,PC_TEBG_EMEA,2021-11-13,OPP-0881c5fd
INV-260b33fc,192647.16,PC_TEBG_EMEA,2021-11-19,OPP-7838ceb3
INV-dd0d40fb,230674.2,PC_TEBG_EMEA,2021-11-13,OPP-d25c4402
INV-55ded5d4,193629.67,PC_TEBG_EMEA,2021-11-10,OPP-7628c6a1
INV-5fef584d,193109.0,PC_TEBG_EMEA,2021-11-15,OPP-285e6889
INV-1872b00f,193513.19,PC_TEBG_EMEA,2021-11-13,OPP-3cdd7ed3
INV-2d313098,241232.8,PC_TEBG_EMEA,2021-11-15,OPP-d591bf3e
INV-7b24f737,209180.64,PC_TEBG_EMEA,2021-11-15,OPP-ad861b38
INV-b8d3d9ce,229885.07,PC_TEBG_EMEA,2021-11-12,OPP-236393d3
INV-65a2715a,227600.66,PC_TEBG_EMEA,2021-11-22,OPP-b3cb92fb
INV-b0f69829,188918.83,PC_TEBG_EMEA,2021-11-28,OPP-e80d2012
INV-3747c24c,194014.53,PC_TEBG_EMEA,2021-11-24,OPP-a0ee0da2
INV-3913fdba,194774.27,PC_TEBG_EMEA,2021-11-20,OPP-79aeef7b
INV-0084b9c7,191402.93,PC_TEBG_EMEA,2021-11-23,OPP-442f6014
INV-3d2accf0,217922.88,PC_TEBG_EMEA,2021-11-19,OPP-4c015404
INV-0ffe38e2,197635.26,PC_TEBG_EMEA,2021-11-20,OPP-4e3a40e3
INV-db62e7b4,197760.55,PC_TEBG_EMEA,2021-11-17,OPP-f633f59d
INV-1509fbe2,203740.85,PC_TEBG_EMEA,2021-11-26,OPP-b4007e0a
INV-2c2b1b2a,192848.12,PC_TEBG_EMEA,2021-11-27,OPP-2f78c321
INV-5baebdf4,236461.09,PC_TEBG_EMEA,2021-11-19,OPP-828c4331
INV-4fb62986,178165.86,PC_TEBG_EMEA,2021-11-25,OPP-7dd7662a
INV-b537051d,239732.36,PC_TEBG_EMEA,2021-11-20,OPP-8131e4db
INV-6350ad5b,235144.84,PC_TEBG_EMEA,2021-11-19,OPP-b6c90159
INV-0f4c6270,239632.8,PC_TEBG_EMEA,2021-11-18,OPP-d806d328
INV-e9d3a7b7,236722.25,PC_TEBG_EMEA,2021-11-20,OPP-4fc711d2
INV-8adc14f8,244287.69,PC_TEBG_EMEA,2021-12-01,OPP-58d41955
INV-7d4a9cc6,247591.76,PC_TEBG_EMEA,2021-11-20,OPP-856df308
INV-586f7b30,202475.28,PC_TEBG_EMEA,2021-11-21,OPP-d9cde7e7
INV-da96007f,180761.94,PC_TEBG_EMEA,2021-11-21,OPP-c85ee806
INV-488ae474,214383.43,PC_TEBG_EMEA,2021-11-16,OPP-434933b6
INV-25675d2f,220943.9,PC_TEBG_EMEA,2021-11-20,OPP-7bc6afa8
INV-bdc59dca,228558.79,PC_TEBG_EMEA,2021-11-24,OPP-6b9abb14
INV-9e7a1093,213548.67,PC_TEBG_EMEA,2021-12-05,OPP-3d49362e
INV-3e113d42,197435.87,PC_TEBG_EMEA,2021-11-22,OPP-5f054fdc
INV-b94a9bd6,183636.58,PC_TEBG_EMEA,2021-12-06,OPP-04e6132f
INV-99c5f329,196817.47,PC_TEBG_EMEA,2021-11-24,OPP-0c4b6393
INV-ed245d78,240782.95,PC_TEBG_EMEA,2021-11-20,OPP-033f2cfd
INV-6e502cad,178418.55,PC_TEBG_EMEA,2021-11-25,OPP-a42d9741
INV-2a6e8c23,159266.24,PC_TEBG_EMEA,2021-11-27,OPP-563df888
INV-c7d459f5,232298.05,PC_TEBG_EMEA,2021-11-30,OPP-5990acba
INV-4940214e,186998.5,PC_TEBG_EMEA,2021-11-27,OPP-b6b72117
INV-480cdc30,230292.4,PC_TEBG_EMEA,2021-11-28,OPP-5da7b09f
INV-d57f9ab5,181015.47,PC_TEBG_EMEA,2021-11-20,OPP-cd9c3446
INV-9d26cb0f,229500.61,PC_TEBG_EMEA,2021-11-28,OPP-386d67d8
INV-e719ebc9,227258.42,PC_TEBG_EMEA,2021-11-26,OPP-3a8caa4b
INV-68e1b6b8,244339.1,PC_TEBG_EMEA,2021-12-04,OPP-f15e574e
INV-82b2b1ae,262307.28,PC_TEBG_EMEA,2021-11-30,OPP-00db9dac
INV-0153106f,187284.49,PC_TEBG_EMEA,2021-11-24,OPP-d96d4d5b
INV-5dda46c2,222716.83,PC_TEBG_EMEA,2021-11-27,OPP-48c5a974
INV-f53563a6,237713.33,PC_TEBG_EMEA,2021-11-28,OPP-074abc71
INV-6cf78d41,184277.69,PC_TEBG_EMEA,2021-11-24,OPP-6d667277
INV-31ccdb8e,177941.42,PC_TEBG_EMEA,2021-11-26,OPP-ce28c1b6
INV-d48bb56b,193183.93,PC_TEBG_EMEA,2021-12-02,OPP-643d7a57
INV-9b3d9103,209053.8,PC_TEBG_EMEA,2021-12-02,OPP-05c5e580
INV-163c3b78,201945.94,PC_TEBG_EMEA,2021-11-30,OPP-cb7c136f
INV-fa1c7b4a,200479.55,PC_TEBG_EMEA,2021-11-29,OPP-8787c16c
INV-d66e2517,178584.8,PC_TEBG_EMEA,2021-12-04,OPP-05764a93
INV-ba8373e7,177757.16,PC_TEBG_EMEA,2021-12-02,OPP-64f04f7d
INV-b921967c,242645.24,PC_TEBG_EMEA,2021-12-05,OPP-d755db73
INV-5e63b893,194381.11,PC_TEBG_EMEA,2021-12-04,OPP-44262809
INV-a430918b,261337.26,PC_TEBG_EMEA,2021-11-30,OPP-e7a658ca
INV-a89c63fb,235980.74,PC_TEBG_EMEA,2021-12-04,OPP-7c45de70
INV-0035149b,192977.48,PC_TEBG_EMEA,2021-12-13,OPP-9ee25f9b
INV-c641ed40,201595.65,PC_TEBG_EMEA,2021-12-04,OPP-fd7a44e1
INV-9e438b1f,229797.63,PC_TEBG_EMEA,2021-12-02,OPP-2d8011e7
INV-74878540,207398.23,PC_TEBG_EMEA,2021-12-05,OPP-69bd869f
INV-3a55ef88,184178.82,PC_TEBG_EMEA,2021-11-30,OPP-2056c44d
INV-c133e189,204000.54,PC_TEBG_EMEA,2021-12-02,OPP-12a9d9cf
INV-91839ad9,221929.25,PC_TEBG_EMEA,2021-12-08,OPP-61c18964
INV-8edd0fde,237623.75,PC_TEBG_EMEA,2021-12-11,OPP-004bc8fb
INV-18b80748,187488.63,PC_TEBG_EMEA,2021-12-06,OPP-782d264d
INV-e961b7d6,226600.46,PC_TEBG_EMEA,2021-12-17,OPP-2eae2355
INV-18594cb7,195910.75,PC_TEBG_EMEA,2021-12-15,OPP-0d60532b
INV-f638fc59,191312.49,PC_TEBG_EMEA,2021-12-05,OPP-22b1f74f
INV-a98278c8,183109.09,PC_TEBG_EMEA,2021-12-10,OPP-f200ff0a
INV-e8b16f4b,184498.34,PC_TEBG_EMEA,2021-11-28,OPP-8ca8c99c
INV-4547829a,217669.06,PC_TEBG_EMEA,2021-12-02,OPP-47d4187c
INV-e1c7c52e,243387.04,PC_TEBG_EMEA,2021-11-30,OPP-0a6ca4e7
INV-4b273bbc,209213.3,PC_TEBG_EMEA,2021-12-05,OPP-a1d9e80b
INV-e2da43f2,245320.71,PC_TEBG_EMEA,2021-12-06,OPP-d4ea3a34
INV-d84fc572,239710.52,PC_TEBG_EMEA,2021-12-02,OPP-c2f04e50
INV-bc2c0e5e,161984.75,PC_TEBG_EMEA,2021-12-02,OPP-101e3762
INV-51c265be,242851.22,PC_TEBG_EMEA,2021-12-19,OPP-c1d82e4e
INV-c8637d03,218581.81,PC_TEBG_EMEA,2021-12-11,OPP-fdaa7b35
INV-cd145704,229878.34,PC_TEBG_EMEA,2021-12-16,OPP-48fd985f
INV-c70d648a,191580.97,PC_TEBG_EMEA,2021-12-19,OPP-6de2ea64
INV-191662ed,196011.61,PC_TEBG_EMEA,2021-12-04,OPP-38f6ea64
INV-30ee96fa,195625.61,PC_TEBG_EMEA,2021-12-08,OPP-7bb867e6
INV-0b2e9701,232756.45,PC_TEBG_EMEA,2021-12-11,OPP-75a473f4
INV-c997809a,230535.23,PC_TEBG_EMEA,2021-12-14,OPP-b1cc309f
INV-377f402b,205644.24,PC_TEBG_EMEA,2021-12-13,OPP-862fa096
INV-9764048d,211960.63,PC_TEBG_EMEA,2021-12-15,OPP-dc21ed63
INV-5d28beba,190987.87,PC_TEBG_EMEA,2021-12-14,OPP-c793b529
INV-99dcc5e3,219007.64,PC_TEBG_EMEA,2021-12-08,OPP-c5971d37
INV-aecd398b,237377.52,PC_TEBG_EMEA,2021-12-15,OPP-70425e95
INV-62e446f5,162621.15,PC_TEBG_EMEA,2021-12-11,OPP-060e8096
INV-d4ec2ba2,257482.62,PC_TEBG_EMEA,2021-12-10,OPP-ad3de6f6
INV-5c3d38c1,195811.01,PC_TEBG_EMEA,2021-12-12,OPP-28dc3667
INV-41b68680,221693.35,PC_TEBG_EMEA,2021-12-14,OPP-e7bbec67
INV-4fa45b6d,253275.02,PC_TEBG_EMEA,2021-12-15,OPP-20c1e9ee
INV-ece5c10e,226899.76,PC_TEBG_EMEA,2021-12-14,OPP-b372ec80
INV-cd4d2eab,229190.68,PC_TEBG_EMEA,2021-12-15,OPP-8f917aac
INV-09076ccc,272792.87,PC_TEBG_EMEA,2021-12-10,OPP-4b6cb2b0
INV-15ba57ec,227264.84,PC_TEBG_EMEA,2021-12-18,OPP-7b8eb2b7
INV-cc5df773,178929.26,PC_TEBG_EMEA,2021-12-18,OPP-86ba4d5c
INV-682bf885,207195.61,PC_TEBG_EMEA,2021-12-12,OPP-b7ee30ee
INV-68ddab29,172952.81,PC_TEBG_EMEA,2021-12-21,OPP-0f264fec
INV-164c2614,245028.37,PC_TEBG_EMEA,2021-12-14,OPP-d791f01a
INV-c1c0349b,130585.71,PC_TEBG_LATAM,2024-01-04,OPP-12429272
INV-b3710da0,123644.22,PC_TEBG_LATAM,2024-01-17,OPP-162f1473
INV-1d03f2e2,162973.48,PC_TEBG_LATAM,2024-01-22,OPP-fd412a49
INV-81426ffe,144514.21,PC_TEBG_LATAM,2024-01-26,OPP-2ae1c693
INV-d02312d9,145302.53,PC_TEBG_LATAM,2024-01-30,OPP-76707b61
INV-438a229e,187483.46,PC_TEBG_LATAM,2024-01-28,OPP-bf89762c
INV-120965ad,121941.6,PC_TEBG_LATAM,2024-01-18,OPP-662c9615
INV-ba92fe25,162329.81,PC_TEBG_LATAM,2024-01-15,OPP-3ef0a8b5
INV-00ba3fe2,145316.73,PC_TEBG_LATAM,2024-01-27,OPP-f2d2b2ee
INV-fd07f0dc,139580.37,PC_TEBG_LATAM,2024-01-30,OPP-f4330ccc
INV-79376bcc,138106.93,PC_TEBG_LATAM,2024-02-13,OPP-659aea40
INV-63907d64,217205.3,PC_TEBG_LATAM,2024-02-15,OPP-403a730c
INV-4744a01a,237377.77,PC_TEBG_LATAM,2024-02-25,OPP-02f56cdd
INV-1dbfe069,217824.37,PC_TEBG_LATAM,2024-02-01,OPP-91b3a3c3
INV-106cbf2a,208672.96,PC_TEBG_LATAM,2024-02-13,OPP-fc7d6137
INV-ebaa725f,139585.31,PC_TEBG_LATAM,2024-02-04,OPP-f800dfdd
INV-a55332b6,183339.67,PC_TEBG_LATAM,2024-02-22,OPP-9d54175f
INV-fd33f880,216052.81,PC_TEBG_LATAM,2024-02-29,OPP-57586a30
INV-9a1fc8df,204409.74,PC_TEBG_LATAM,2024-02-17,OPP-df53de6c
INV-1f059128,219097.57,PC_TEBG_LATAM,2024-02-15,OPP-6cff3c34
INV-b84348db,174032.86,PC_TEBG_LATAM,2024-03-03,OPP-a739a808
INV-a04bb119,254743.64,PC_TEBG_LATAM,2024-02-25,OPP-29f88049
INV-91aa2854,219400.96,PC_TEBG_LATAM,2024-02-14,OPP-76cb4397
INV-994a9f83,125156.22,PC_TEBG_LATAM,2024-02-15,OPP-f882633c
INV-47ef15d8,227383.4,PC_TEBG_LATAM,2024-02-11,OPP-0643b3b9
INV-8bfd9630,174928.53,PC_TEBG_LATAM,2024-02-24,OPP-29715d33
INV-7defb2be,227909.65,PC_TEBG_LATAM,2024-02-23,OPP-d3477692
INV-35c57578,260712.94,PC_TEBG_LATAM,2024-03-07,OPP-39f736be
INV-036e59f0,267360.55,PC_TEBG_LATAM,2024-03-01,OPP-3829de35
INV-b6bffd4b,118527.18,PC_TEBG_LATAM,2024-03-12,OPP-cac3e225
INV-1fb7a367,241424.46,PC_TEBG_LATAM,2024-03-07,OPP-7b5e803c
INV-be1faf7c,120978.17,PC_TEBG_LATAM,2024-03-07,OPP-ff44f189
INV-d078c890,272710.22,PC_TEBG_LATAM,2024-02-22,OPP-995f3649
INV-f773f036,304746.97,PC_TEBG_LATAM,2024-02-20,OPP-b1988656
INV-b895e0d4,98368.86,PC_TEBG_LATAM,2022-07-22,OPP-a5cc005b
INV-6379f7dd,85538.14,PC_TEBG_LATAM,2022-07-17,OPP-d37bd618
INV-a0ed1ecb,80677.13,PC_TEBG_LATAM,2022-07-11,OPP-68725a65
INV-3a82b86b,130254.7,PC_TEBG_LATAM,2022-07-30,OPP-da34bac3
INV-8334a3a1,82265.63,PC_TEBG_LATAM,2022-07-23,OPP-5aabaad3
INV-13ff1a31,62302.88,PC_TEBG_LATAM,2022-07-22,OPP-f4dcc050
INV-4ede0c74,113373.22,PC_TEBG_LATAM,2022-08-07,OPP-92ecee44
INV-1ba7ee95,60423.96,PC_TEBG_LATAM,2022-07-31,OPP-27b01967
INV-105d4b2d,113450.6,PC_TEBG_LATAM,2022-08-01,OPP-16698f09
INV-43106207,109360.2,PC_TEBG_LATAM,2022-07-17,OPP-0d20bdd9
INV-32a3bbdd,105524.09,PC_TEBG_LATAM,2022-08-11,OPP-416dfd41
INV-a3ddde01,89995.26,PC_TEBG_LATAM,2022-07-27,OPP-d6e9cfea
INV-ee8749ab,79389.63,PC_TEBG_LATAM,2022-08-12,OPP-efe7d24b
INV-21c05fba,79268.65,PC_TEBG_LATAM,2022-08-14,OPP-ff5e8fc1
INV-4e5af0f9,111743.03,PC_TEBG_LATAM,2022-08-06,OPP-e8a925c0
INV-e1cf7f7c,67247.96,PC_TEBG_LATAM,2022-08-22,OPP-49c2975e
INV-df562fa7,166587.2,PC_TEBG_LATAM,2022-08-12,OPP-6a85c0f7
INV-aea71857,106320.82,PC_TEBG_LATAM,2022-08-22,OPP-42be1669
INV-7a425d8d,156454.09,PC_TEBG_LATAM,2022-08-16,OPP-ae588014
INV-f2f6adfa,133632.35,PC_TEBG_LATAM,2022-08-25,OPP-0e6fbe96
INV-d748cfde,123050.29,PC_TEBG_LATAM,2022-08-24,OPP-cd8c8ba9
INV-f4583e89,128110.51,PC_TEBG_LATAM,2022-08-29,OPP-5e736ba1
INV-9dab7b3e,119168.36,PC_TEBG_LATAM,2022-08-09,OPP-14f78055
INV-a5b35337,156088.93,PC_TEBG_LATAM,2022-09-05,OPP-16ea1f38
